"Data Source","World Development Indicators",

"Last Updated Date","2025-06-05",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Iceland","ISL","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.262","3.801","4.958","5.137","5.451","3.73","3.636","2.432","1.639","1.32","1.553","3.289","4.022","5.141","2.596","2.634","2.236","3.249","8.559","8.305","7.763","6.306","5.648","4.998","3.914","2.918","2.763","2.848","3.845","5.636","5.744","4.135","3.872","3.23",
"Israel","ISR","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.333","11.961","11.249","8.183","7.324","7.523","8.872","10.392","10.897","11.051","11.648","13.009","13.247","12.407","11.095","10.422","9.011","7.574","9.841","8.94","7.302","6.664","6.104","5.775","5.058","4.597","4.051","3.953","3.627","4.348","4.886","3.8","3.701","3.139",
"Italy","ITA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.811","6.729","7.615","8.658","9.071","9.285","9.36","9.438","8.839","8.318","7.403","7.02","6.87","6.283","6.174","5.425","4.881","5.497","6.727","7.5","7.521","9.806","11.478","11.862","11.316","10.892","10.342","9.749","9.097","8.408","8.661","7.115","6.78","5.986",
"Jamaica","JAM","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.532","4.656","4.54","4.624","4.619","4.856","4.926","5.057","5.037","4.995","4.912","4.893","4.829","4.831","4.862","4.886","4.887","4.935","5.901","5.95","6.281","6.679","7.407","6.979","6.64","6.378","5.481","4.245","3.836","5.732","4.236","3.197","3.303","3.777",
"Jordan","JOR","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.756","18.328","18.098","14.916","12.178","12.03","12.173","12.374","12.409","12.46","13.766","14.135","13.478","13.187","12.932","12.06","10.435","10.255","10.463","10.501","11.079","10.518","10.654","10.187","11.077","13.296","15.869","16.991","15.366","17.874","18.511","16.383","16.149","16.173",
"Japan","JPN","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.946","2.102","2.44","2.835","3.076","3.358","3.378","4.148","4.82","4.912","5.214","5.569","5.501","4.953","4.606","4.379","3.974","4.106","5.271","5.46","4.839","4.58","4.299","3.754","3.605","3.357","2.958","2.651","2.496","3.029","3.049","2.777","2.827","2.768",
"Kazakhstan","KAZ","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.767","0.853","0.947","6.431","9.363","11.044","11.078","11.17","11.443","10.834","8.858","7.503","7.202","7.011","6.733","6.394","5.899","5.326","5.582","4.925","4.589","4.123","4.553","4.454","4.364","4.416","4.388","4.335","4.283","4.429","4.98","4.255","4.221","4.198",
"Kenya","KEN","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.619","2.728","2.809","2.786","2.681","2.609","2.652","2.675","2.714","2.713","2.706","2.744","2.699","2.674","2.573","2.509","2.479","2.583","2.645","2.623","2.532","2.511","2.592","2.596","2.591","2.585","3.351","4.076","4.788","4.707","3.95","3.899","3.795","3.707",
"Kyrgyz Republic","KGZ","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.953","1.049","1.19","1.32","1.405","1.453","1.477","1.554","1.66","1.77","1.858","1.968","2.061","2.153","2.251","2.365","2.459","2.522","2.62","2.757","2.865","2.978","3.017","3.119","3.192","3.324","3.42","3.514","4.113","4.372","3.946","3.842","3.792","3.121",
"Cambodia","KHM","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.59","0.574","0.563","0.765","0.746","0.737","0.639","0.709","0.72","0.734","0.76","0.836","0.89","1.006","1.087","1.194","1.32","0.791","0.6","0.747","0.678","0.504","0.363","0.689","0.334","0.59","0.109","0.099","0.089","0.136","0.378","0.204","0.199","0.234",
"Kiribati","KIR","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.677","2.754","3.276","2.828","2.308","2.353","2.812","7.798","7.159","4.623","4.179","3.426","3.561","3.657","3.75","3.635","3.441","3.349","3.834","3.662","3.237","2.992","2.953","3.168","3.592","3.732","3.777","3.922","3.869","3.886","3.562","2.723","2.638","2.613",
"Kuwait","KWT","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.544","0.537","0.478","0.414","0.418","0.429","0.433","0.433","0.434","0.494","0.497","0.676","0.791","1.019","0.861","0.767","0.957","1.055","1.004","1.42","1.485","1.493","1.547","1.747","1.276","0.911","0.971","0.975","1.006","1.865","1.503","0.932","0.912","0.928",
"Latin America & Caribbean (excluding high income)","LAC","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0542738252872","5.15590834150187","5.01420959207607","5.44797428221419","6.58998334012579","6.68745017917181","6.36926565505246","6.80005914811752","7.51752759212542","7.57217197339892","7.30450852951644","7.58768645978482","7.23333954350199","6.62107328267023","6.44051865968658","5.97376871987402","5.63898623612586","5.3582959564317","6.31462468569624","5.80439166045113","5.39746967990044","5.34287682520272","5.31586511796702","5.22688611881711","5.71751960717659","6.80758310766075","7.0603105329629","6.92247132895024","6.87927650732582","8.92670158575203","7.62626512120611","5.71301664034993","5.16343209864994","5.21989961909234",
"Lao PDR","LAO","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.495","2.72","2.743","2.637","2.6","2.448","2.352","2.294","2.154","2.045","1.878","1.773","1.636","1.494","1.345","1.203","1.081","0.967","0.869","0.752","1.156","1.555","1.972","2.393","2.828","3.279","3.73","3.334","2.944","2.834","2.506","1.489","1.464","1.49",
"Lebanon","LBN","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.093","7.729","7.726","7.81","7.898","7.882","8.069","8.02","8.215","8.08","7.946","7.714","7.54","7.342","7.781","8.25","8.602","6.791","4.997","5.416","5.977","6.556","7.078","7.463","7.937","8.413","8.875","9.367","9.922","11.972","11.296","10.124","10.07","",
"Liberia","LBR","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.645","2.626","2.487","2.39","2.378","2.339","2.234","2.172","2.165","2.208","2.275","2.3","2.587","2.59","2.577","2.263","2.212","2.199","2.219","2.245","2.261","2.265","2.267","2.344","3.018","3.755","3.736","3.724","3.74","5.153","4.719","3.612","3.555","3.492",
"Libya","LBY","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.094","16.301","16.46","16.743","16.793","16.619","16.714","16.536","16.552","16.38","16.34","16.296","16.054","15.879","15.583","15.685","15.647","15.88","16.096","16.119","16.322","15.93","16.198","16.177","16.51","16.365","15.904","15.735","15.928","16.545","16.539","16.051","15.577","15.499",
"St. Lucia","LCA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.516","12.517","12.709","12.909","12.235","14.034","17.931","18.228","16.25","12.974","15.347","17.541","17.41","17.659","15.182","12.471","10.14","11.045","14.426","16.044","17.648","17.126","20.7","20.013","19.202","18.213","17.349","17.735","14.116","22.887","18.384","14.312","10.15","10.034",
"Latin America & Caribbean","LCN","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.40354152209549","5.40748248509949","5.24562387956578","5.68945514092233","6.72002954296376","6.91994433530531","6.59434256121952","6.97906951866902","7.90337643630072","7.94938535597562","7.66496691316419","8.02066052251812","7.68084043989436","7.04334372617292","6.69204287054517","6.15624942972285","5.78075868147718","5.50323427640064","6.45997725303035","5.97345096562381","5.53287964800313","5.43096795275711","5.4277376021882","5.34349006841186","5.75257065594382","6.72472987385133","6.93543641317027","6.83569444495413","6.82691335012574","8.93601003514818","7.66181990808288","5.792177751112","5.29953189298274","5.34458392960552",
"Least developed countries: UN classification","LDC","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.40171397658427","4.46305681503705","4.49486117376954","4.48029052893018","4.39737826242802","4.36952306939044","4.37145188600827","4.43387266280313","4.51132486725577","4.56622826702957","4.61029251867869","4.67197014546844","4.71224639845576","4.58648104080159","4.43957669933572","4.25784200849851","4.35044893523221","4.43794235685415","4.49329241504339","4.36832292361443","4.40631180608034","4.3589109483616","4.30524902692075","4.29593431843825","4.42801847362201","4.50047512750903","4.61707198251554","4.57194273900899","4.5973098838477","5.38189659033961","5.54474989219072","4.91950981097529","4.80459450332423","4.73644843672854",
"Low income","LIC","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.95612571552631","5.05278465622844","5.08090603986389","4.98964616128954","4.83398294980474","4.83482482681009","4.84031167247654","4.91302818339414","4.97949527631521","5.02770112235536","5.0139752003175","4.95594382479671","4.86595613687231","4.73793904246816","4.60208592143045","4.57606529669893","4.58252934824942","4.77149670464806","4.47229411616277","4.6043009942023","4.64503677188368","4.83243369887465","4.71845484563847","4.7155511649447","4.90473597483797","5.02223367657782","5.12681730009372","5.02367293954612","5.00998819743527","5.7125111168393","5.72801707303668","5.12725978000912","5.02150335505137","4.87568819870054",
"Liechtenstein","LIE","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.288","10.153","9.809","9.299","8.872","8.301","7.825","6.667","6.651","5.893","6.158","6.651","5.915","6.124","5.569","4.804","4.389","3.727","4.401","3.451","2.681","2.787","2.994","3.071","2.986","2.889","2.824","2.986","3.294","3.955","3.649","3.661","4.307","3.513",
"Lower middle income","LMC","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.02714983392652","6.06740403450546","6.15487403874594","6.09216613568725","6.06439525613475","5.99423848602948","6.03265231585769","6.02552407957034","6.04786888632835","6.0577785154783","6.07327835358433","6.11418548796319","6.09416252735119","5.93838236952696","5.88846775275758","5.78092012608272","5.72350738478124","5.78770007013862","5.83583031906235","5.72557722390557","5.84342433369136","6.06732555203057","6.04292823666498","5.96874230560582","6.04561890536054","5.95740239953329","6.05943015827081","6.08875443571815","5.58733222848392","6.76219112571835","5.95002909971999","4.60723973786679","4.1667256418087","4.09964700946326",
"Low & middle income","LMY","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.80929436145166","4.89854385887245","5.07639012143196","5.26563196185172","5.46062196125661","5.49977695433713","5.49937367682781","5.6777111661239","5.84356174713391","5.81739493679936","5.96177879752818","6.16654537692204","6.17695270812619","5.98284659635846","5.95261836549942","5.78281913545262","5.70304674509116","5.7551565917131","5.94640299953688","5.73767957352281","5.70153505444143","5.7845522022694","5.74242758742001","5.73558200374077","5.87418222312309","5.95169908866954","5.99268598251905","5.95958515402322","5.78544118807334","6.73416815116841","6.13388538080433","5.30644907123511","4.91798645239153","4.850815062804",
"Lesotho","LSO","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.83","13.785","13.886","13.926","14.075","13.991","14.083","14.156","14.37","14.376","14.304","14.306","14.291","14.381","14.277","14.303","14.209","14.132","14.369","14.331","14.378","14.07","14.22","14.35","14.496","14.429","14.649","14.864","15.104","16.632","16.462","14.924","14.712","14.448",
"Late-demographic dividend","LTE","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.7263631017883","3.75676166046116","3.98878659219624","4.37160726003818","4.55554707484389","4.73040277778076","4.984876935367","5.22679877056636","5.48623818551405","5.30583037821671","5.510522367955","5.73901052478937","5.97339444763406","5.74557410256809","5.65383485497978","5.43946375727191","5.17470011726363","5.22056866215137","5.6512552767437","5.32893467375403","5.20326778736656","5.17074465587917","5.16097779595591","5.11271712049601","5.26256223952126","5.41322583875115","5.3810409742857","5.14016487569802","5.26738541847106","6.02668272339245","5.52926228515794","5.30473644414722","4.95261874703601","4.79227542515543",
"Lithuania","LTU","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.114","1.215","13.974","13.973","17.76","16.605","14.306","15.382","14.656","18.214","19.507","13.223","12.552","10.318","8.122","5.946","4.173","6.019","17.087","21.19","17.905","15.196","13.065","12.181","10.097","9.101","8.497","6.89","7.021","9.266","7.608","6.427","7.297","8.112",
"Luxembourg","LUX","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.128","1.582","1.871","2.997","2.089","2.483","1.849","1.907","1.78","1.819","1.562","1.934","2.956","3.684","3.507","3.573","3.565","4.319","4.374","3.838","4.013","4.463","5.649","5.871","6.464","6.431","5.544","5.337","5.649","6.603","5.197","4.456","4.967","5.895",
"Latvia","LVA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.867","7.009","17.737","19.863","20.183","21.988","18.682","15.363","14.182","14.985","15.114","14.849","12.1","11.176","10.092","7.307","6.507","8.378","20.878","22.725","18.618","16.152","12.595","11.841","11.088","10.89","9.752","8.404","7.194","9.119","8.466","8.102","7.573","7.74",
"Macao SAR, China","MAC","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.497","2.072","2.139","2.396","4.045","4.729","3.751","5.624","7.952","8.735","8.103","7.841","7.1","5.655","4.444","3.822","3.564","3.192","4.284","3.559","2.949","2.274","2.231","1.939","2.014","2.349","2.385","2.346","2.163","2.921","2.605","2.786","2.501","2.73",
"St. Martin (French part)","MAF","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.704","13.988","14.237","14.067","14.266","13.559","14.237","13.555","14.151","13.765","12.445","11.277","11.56","10.648","10.822","9.67","9.606","9.494","8.846","8.951","8.451","8.665","9.112","9.497","9.132","8.837","8.764","8.822","8.749","10.914","10.176","9.04","8.572","8.509",
"Monaco","MCO","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.293","4.464","4.464","7","6.397","9.535","9.529","12.062","13.436","9.85","8.794","8.217","7.898","8.182","6.871","5.631","3.638","2.469","3.777","3.807","3.244","2.776","2.326","1.823","2.236","2.249","1.909","1.396","1.867","1.477","1.125","1.15","1.97","1.752",
"Madagascar","MDG","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.116","6.221","6.262","6.046","6.031","6.029","5.905","5.832","5.751","5.727","5.301","4.894","3.835","2.897","1.764","2.056","2.299","2.521","2.917","3.271","1.985","0.572","0.973","1.367","1.77","1.9","2.04","2.186","2.327","3.175","3.327","2.936","2.82","2.769",
"Maldives","MDV","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.641","0.638","0.619","0.61","0.6","0.791","0.984","1.177","1.377","1.593","2.618","3.597","4.5","5.38","6.518","7.505","8.498","9.236","10.635","10.033","9.414","8.684","8.027","7.38","6.669","5.992","5.637","5.189","4.809","5.806","5.311","4.612","4.417","4.842",
"Middle East & North Africa","MEA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.1534426571825","10.6228217494333","11.1314338553824","11.038971742169","11.3492619875059","10.5228506528772","10.1218690293654","10.2229571698995","10.5309292984743","10.773841557353","10.7614362110834","10.765155158905","10.5195771045374","9.13965441611971","9.31398438294467","8.63291660970343","8.25408341445135","7.89878343956746","7.78200100964067","7.87056634274139","8.44439420141032","8.74681334124391","8.37285460075961","8.41529336229142","8.58712728208174","8.56443369249447","8.76722556729604","8.6043505778124","7.92236962301144","8.95532497754639","8.67012110131747","7.90134175041094","7.55165137459673","7.49680496372747",
"Mexico","MEX","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.616","2.817","3.073","4.172","6.231","4.67","3.142","3.034","2.054","2.269","2.241","2.574","2.922","3.214","3.365","3.383","3.414","3.781","5.358","5.373","5.2","4.899","4.897","4.796","4.223","3.822","3.31","3.192","3.453","4.661","3.977","3.222","2.744","2.701",
"Marshall Islands","MHL","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.8001381965001","4.88882565872869","5.07610232797037","5.28335630702954","5.50123328737092","5.54333032277425","5.54285323434702","5.72862078146055","5.90156276204946","5.870857427602","6.02648116716306","6.25019702327078","6.26865748019318","6.07089601715959","6.0493881742363","5.87055028886963","5.78573287600921","5.82885199599624","6.05848591778159","5.82520786731147","5.784658064997","5.86041956413219","5.82505276878574","5.81816968485727","5.95288911506559","6.0281428499765","6.06493595803982","6.03921913879195","5.85272355779164","6.82516820447239","6.17043537464146","5.32310305852497","4.90875299470254","4.84858847874304",
"North Macedonia","MKD","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.803","21.962","23.528","25.661","31.617","34.937","32.869","32.456","31.842","30.433","29.508","31.698","36.969","36.718","36.778","35.715","34.736","33.621","32.03","32.849","31.93","31.505","29.005","27.773","27.105","25.02","23.212","21.825","16.645","16.9","16.591","15.86","14.404","14.314",
"Mali","MLI","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.461","1.546","1.48","1.575","1.526","1.481","1.47","1.399","1.414","1.469","1.386","1.415","1.323","1.468","1.431","1.481","1.46","1.481","1.48","1.46","1.478","1.544","1.582","1.535","1.456","1.417","1.541","1.665","3.058","3.518","3.639","1.852","2.868","2.954",
"Malta","MLT","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.27","6.266","6.261","6.257","6.253","6.249","6.244","6.241","6.236","6.233","6.702","6.271","6.418","6.929","6.273","6.108","5.78","5.571","6.507","6.698","5.972","5.597","6.085","6.116","5.389","4.375","3.835","3.765","3.345","4.239","3.59","3.129","3.228","2.658",
"Myanmar","MMR","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.723","0.695","0.68","0.645","0.658","0.658","0.668","0.674","0.656","0.623","0.603","0.6","0.6","0.593","0.589","0.592","0.599","0.613","0.625","0.636","0.657","0.673","0.68","0.67","0.672","0.867","1.067","0.635","0.362","1.054","3.923","2.664","2.641","2.637",
"Middle East & North Africa (excluding high income)","MNA","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.6443479266698","11.1887097526329","11.8020153489788","11.8015028618962","12.2172235468305","11.3296885724959","10.8935404104866","11.0245309328893","11.4015350897383","11.7086701348949","11.707188438847","11.6903061950888","11.4125427818618","9.84521067225155","10.0938090752643","9.35518321350548","9.04154435569739","8.77365257700774","8.61837324242843","8.75492787677272","9.55564863986134","10.0777656706205","9.73159416711174","9.84572305056395","10.2539299984358","10.313130468146","10.4908462548844","10.2528877839262","9.46061671983028","10.4108856050747","10.1254796961149","9.37208580003486","9.09457247904183","9.10369278771994",
"Montenegro","MNE","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.077","26.126","26.181","26.164","26.123","26.064","26.109","26.069","26.417","26.342","26.443","26.156","26.177","26.099","26.052","22.029","18.121","16.186","18.007","18.769","19.495","19.339","20.125","17.894","17.765","18.256","15.372","15.246","14.668","17.467","17.117","16.375","16.124","15.291",
"Mongolia","MNG","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.9","5.061","5.061","4.933","4.756","4.896","5.078","5.321","5.519","5.772","5.999","6.2","7.124","7.104","7.166","7.242","7.247","5.904","5.589","7.109","5.062","4.236","4.03","5.134","5.376","8.37","6.957","5.826","10.236","6.825","8.092","6.921","6.212","6.098",
"Northern Mariana Islands","MNP","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.326","4.624","4.412","4.382","4.189","4.195","4.095","3.888","3.813","3.953","3.852","3.834","3.667","3.691","3.693","3.592","3.545","3.482","3.492","3.453","3.394","3.308","3.257","3.196","3.154","3.185","3.266","3.33","3.371","3.716","3.806","3.313","3.237","3.236",
"Mauritania","MRT","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.838","8.892","8.714","8.807","8.62","8.605","8.61","8.749","8.783","8.767","8.845","8.893","8.651","8.529","8.377","8.144","8.277","8.461","8.859","8.756","8.655","8.557","8.762","9.002","9.224","9.536","9.734","8.937","8.079","8.672","8.722","8.167","8.099","8.048",
"Mauritius","MUS","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.614","7.561","7.604","7.605","7.651","7.689","7.702","7.709","7.83","7.82","7.983","6.52","6.123","5.729","5.831","5.472","5.263","4.099","4.381","4.525","4.947","4.966","4.964","5.393","5.323","4.559","4.681","4.456","4.15","7.619","7.125","4.95","4.318","4.205",
"Malawi","MWI","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.042","4.174","4.113","4.417","4.039","4.076","3.875","4.06","4.125","4.158","4.297","4.318","4.25","4.087","4.062","4.079","4.019","3.959","3.911","3.953","3.997","4.093","4.117","4.108","4.097","4.143","4.171","4.148","4.104","4.867","4.783","4.155","4.152","4.171",
"Malaysia","MYS","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.301","3.308","3.665","3.245","2.809","2.473","2.236","3.14","3.505","2.968","3.388","3.316","3.596","3.395","3.435","3.281","3.113","3.141","3.604","3.288","2.906","3.03","2.968","2.676","2.925","3.145","3.158","3.099","3.175","4.455","4.555","3.822","3.762","3.72",
"North America","NAC","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.52587052880387","8.31080146696282","7.64279751026944","6.64446766458611","6.04476509322593","5.87334300170992","5.3613619699526","4.82079452474581","4.48185871935163","4.20077383762895","5.06534899720528","6.14688290383707","6.4329968178045","5.82570247993568","5.26978024275841","4.83284632762758","4.90171764023426","6.15725144015568","10.1965066693275","10.3311178039388","9.22515608111236","8.17343248500153","7.62108521295773","6.38852062886308","5.59234501018073","5.22860610360762","4.65534764043612","4.17429367258677","3.97099601681798","8.01710839043592","5.70451744682197","3.86796820532126","3.99113928287289","4.54481162484015",
